Match_ID,Date,Teams,Team1,Team2,Toss_Winner,Toss_Decision,team1_form_winrate_5,team2_form_winrate_5,venue_chase_winrate_prior,venue_score_prior,Match_Winner
734035,2014-05-24,Royal Challengers Bengaluru vs Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,0.4,0.6,0.5476190476190477,0.09523809523809534,Chennai Super Kings
734037,2014-05-24,Kolkata Knight Riders vs Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,0.6,0.8,0.625,0.25,Kolkata Knight Riders
734039,2014-05-25,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Punjab Kings,field,0.6,0.0,0.59375,0.1875,Punjab Kings
734041,2014-05-25,Mumbai Indians vs Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,0.6,0.4,0.4864864864864865,-0.027027027027026973,Mumbai Indians
734043,2014-05-27,Punjab Kings vs Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Punjab Kings,field,0.6,0.6,0.6341463414634146,0.2682926829268293,Kolkata Knight Riders
734045,2014-05-28,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,0.6,0.6,0.5,0.0,Chennai Super Kings
734047,2014-05-30,Chennai Super Kings vs Punjab Kings,Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,0.6,0.8,0.5,0.0,Punjab Kings
734049,2014-06-01,Kolkata Knight Riders vs Punjab Kings,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,0.8,0.8,0.5581395348837209,0.11627906976744184,Kolkata Knight Riders
829705,2015-04-08,Kolkata Knight Riders vs Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,1.0,0.6,0.6190476190476191,0.23809523809523814,Kolkata Knight Riders
829707,2015-04-09,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,0.4,0.0,0.3953488372093023,-0.2093023255813954,Chennai Super Kings
829709,2015-04-10,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Punjab Kings,field,0.4,0.4,0.3333333333333333,-0.33333333333333337,Rajasthan Royals
829711,2015-04-11,Chennai Super Kings vs Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,0.4,0.6,0.38636363636363635,-0.2272727272727273,Chennai Super Kings
829713,2015-04-11,Kolkata Knight Riders vs Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,1.0,0.2,0.627906976744186,0.2558139534883721,Royal Challengers Bengaluru
829715,2015-04-12,Delhi Capitals vs Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,0.0,0.4,0.5348837209302325,0.06976744186046502,Rajasthan Royals
829717,2015-04-12,Mumbai Indians vs Punjab Kings,Mumbai Indians,Punjab Kings,Mumbai Indians,field,0.8,0.8,0.48717948717948717,-0.02564102564102566,Punjab Kings
829719,2015-04-13,Royal Challengers Bengaluru vs Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.4,0.6,0.5681818181818182,0.13636363636363646,Sunrisers Hyderabad
829721,2015-04-14,Rajasthan Royals vs Mumbai Indians,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,0.6,0.4,0.3,-0.4,Rajasthan Royals
829725,2015-04-15,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Punjab Kings,bat,0.4,0.0,0.25,-0.5,Delhi Capitals
829727,2015-04-16,Sunrisers Hyderabad vs Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,0.2,0.4,0.5,0.0,Rajasthan Royals
